order_id,order_date,product_id,store_id,customer_id,quantity,unit_price,discount,revenue,cost,profit
0RD00010474,14-03-2023,P0141,S058,C024765,2,8,0,16,8.81,7.19
0RD00010475,09-10-2024,P0104,S036,C018525,5,4.86,0,24.3,12.9,11.4
0RD00010476,07-05-2023,P0100,S010,C029960,1,7.79,0,7.79,5.32,2.47
0RD00010477,04-03-2023,P0098,S023,C046111,2,9.41,0.2,15.06,8.36,6.69
0RD00010478,16-08-2023,P0043,S071,C044271,3,9.36,0,28.08,16.34,11.74
0RD00010479,15-11-2024,P0093,S043,C010713,2,9.53,0,19.06,12.52,6.54
0RD00010480,13-03-2024,P0030,S050,C043205,4,3.28,0,13.12,7.96,5.16
0RD00010481,27-01-2023,P0144,S001,C045726,4,5.74,0,22.96,12.43,10.53
0RD00010482,03-03-2024,P0169,S025,C035832,2,8.8,0.15,14.96,8.64,6.32
0RD00010483,09-12-2023,P0116,S081,C023507,5,6.72,0,33.6,19.38,14.22
0RD00010484,02-11-2024,P0102,S043,C018374,4,5.69,0.2,18.21,10.06,8.15
0RD00010485,22-05-2023,P0113,S064,C031547,3,10.55,0.1,28.49,16.05,12.43
0RD00010486,20-03-2024,P0045,S078,C033838,3,13.04,0,39.12,20.37,18.75
0RD00010487,16-10-2023,P0097,S062,C009522,3,13.6,0,40.8,27.1,13.7
0RD00010488,23-11-2024,P0008,S065,C023598,5,10.97,0.2,43.88,28.16,15.72
0RD00010489,15-02-2023,P0070,S014,C047247,2,7.55,0.2,12.08,7.54,4.54
0RD00010490,20-08-2023,P0197,S070,C035089,1,12.53,0.1,11.28,7.15,4.13
0RD00010491,29-10-2023,P0041,S044,C033033,4,13.35,0,53.4,30.48,22.92
0RD00010492,30-08-2023,P0171,S010,C025257,1,13.28,0.15,11.29,7.81,3.48
0RD00010493,15-04-2024,P0196,S004,C029862,4,4.97,0,19.88,12.33,7.55
0RD00010494,22-09-2024,P0007,S050,C042342,1,3.59,0,3.59,2.03,1.56
0RD00010495,01-03-2024,P0062,S030,C005032,5,4.65,0,23.25,13.79,9.46
0RD00010496,05-05-2024,P0051,S014,C035393,5,4.95,0.1,22.28,11.54,10.73
0RD00010497,16-07-2024,P0191,S052,C011506,5,11.82,0,59.1,36.69,22.41
0RD00010498,30-07-2024,P0036,S043,C047763,4,14.5,0.2,46.4,25.8,20.6
0RD00010499,07-11-2024,P0042,S057,C046139,4,7.4,0,29.6,18.2,11.4
0RD00010500,09-08-2023,P0100,S037,C043229,4,12,0,48,31.7,16.3
0RD00010501,08-11-2023,P0181,S032,C038697,3,9.62,0,28.86,18.07,10.79
0RD00010502,18-06-2024,P0197,S075,C006270,3,8.02,0,24.06,12.26,11.8
0RD00010503,21-09-2023,P0088,S009,C030129,1,7.05,0,7.05,4.38,2.67
0RD00010504,13-05-2024,P0097,S083,C003732,1,12.32,0,12.32,6.34,5.98
0RD00010505,17-03-2023,P0126,S092,C036350,3,11.45,0,34.35,18.81,15.54
0RD00010506,02-09-2023,P0183,S053,C035456,3,4.89,0,14.67,9.33,5.34
0RD00010507,06-08-2023,P0178,S001,C021462,5,4.79,0,23.95,12.37,11.58
0RD00010508,17-06-2023,P0174,S087,C043865,5,12.34,0,61.7,32.21,29.49
0RD00010509,09-06-2024,P0179,S028,C042407,5,12.09,0,60.45,41.42,19.03
0RD00010510,19-01-2024,P0054,S021,C019158,4,14.28,0.1,51.41,33.55,17.86
0RD00010511,23-04-2023,P0023,S080,C036357,2,14.38,0.2,23.01,14.65,8.36
0RD00010512,18-01-2024,P0022,S065,C021042,2,9.74,0.15,16.56,9.82,6.73
0RD00010513,06-02-2023,P0131,S026,C039757,2,10.5,0,21,12.02,8.98
0RD00010514,26-06-2023,P0007,S054,C001670,4,13.48,0,53.92,37.21,16.71
0RD00010515,22-07-2023,P0191,S054,C030727,2,6.88,0,13.76,9.24,4.52
0RD00010516,27-12-2024,P0105,S041,C034569,4,4.26,0,17.04,10.95,6.09
0RD00010517,12-11-2023,P0100,S058,C010244,2,4.67,0,9.34,5.88,3.46
0RD00010518,17-11-2024,P0087,S078,C030481,3,11.91,0.15,30.37,17.59,12.78
0RD00010519,21-04-2024,P0103,S070,C008076,4,14.33,0.1,51.59,26.14,25.44
0RD00010520,26-02-2024,P0016,S040,C014583,2,5.07,0.15,8.62,5.69,2.93
0RD00010521,04-11-2023,P0109,S046,C004004,3,4.33,0.15,11.04,7.13,3.91
0RD00010522,18-11-2023,P0012,S006,C000762,1,11.51,0,11.51,7.75,3.76
0RD00010523,06-07-2024,P0146,S097,C007626,1,8.13,0.2,6.5,4.12,2.38
0RD00010524,29-01-2024,P0034,S034,C043184,4,11.34,0,45.36,26.35,19.01
0RD00010525,20-12-2023,P0147,S005,C020280,4,7.27,0,29.08,14.94,14.14
0RD00010526,11-09-2024,P0189,S021,C045479,4,3.98,0.15,13.53,9.12,4.42
0RD00010527,09-05-2024,P0086,S022,C046126,2,13.9,0.15,23.63,15.88,7.75
0RD00010528,19-08-2024,P0141,S069,C037280,1,10.69,0,10.69,5.46,5.23
0RD00010529,21-01-2024,P0057,S034,C016152,3,14.37,0.1,38.8,21.64,17.16
0RD00010530,19-07-2024,P0031,S061,C001401,2,11.2,0,22.4,11.25,11.15
0RD00010531,20-06-2023,P0058,S025,C018936,5,14.56,0,72.8,47.13,25.67
0RD00010532,26-04-2024,P0004,S067,C044577,1,3.51,0.1,3.16,1.9,1.26
0RD00010533,17-08-2024,P0176,S097,C042762,1,3.09,0.15,2.63,1.84,0.79
0RD00010534,14-08-2023,P0078,S056,C026061,1,12.28,0,12.28,6.59,5.69
0RD00010535,12-05-2023,P0102,S039,C041648,4,3.03,0.2,9.7,5.01,4.68
0RD00010536,29-10-2023,P0163,S096,C037303,5,12.1,0.15,51.42,35.02,16.41
0RD00010537,28-01-2024,P0148,S084,C021023,1,13.15,0,13.15,8.6,4.55
0RD00010538,20-09-2023,P0160,S006,C028858,4,7.28,0.1,26.21,15.42,10.79
0RD00010539,17-02-2024,P0054,S043,C008164,3,4.57,0,13.71,8.8,4.91
0RD00010540,21-01-2024,P0092,S049,C049138,5,13.89,0.2,55.56,32.7,22.86
0RD00010541,21-08-2024,P0186,S025,C031026,2,9.72,0.2,15.55,9.47,6.08
0RD00010542,22-02-2023,P0163,S072,C009135,1,6.29,0,6.29,3.46,2.83
0RD00010543,14-04-2023,P0079,S073,C014733,2,10.84,0,21.68,13.23,8.45
0RD00010544,28-02-2024,P0108,S097,C006478,5,9.05,0,45.25,28.79,16.46
0RD00010545,12-04-2023,P0175,S013,C002901,5,12.82,0.2,51.28,25.92,25.36
0RD00010546,02-05-2023,P0191,S050,C014229,4,5.94,0.2,19.01,12.99,6.02
0RD00010547,11-02-2023,P0022,S064,C043160,3,4.78,0.2,11.47,5.85,5.62
0RD00010548,11-07-2024,P0061,S084,C036946,2,7.07,0.2,11.31,7.07,4.24
0RD00010549,20-01-2023,P0188,S025,C025099,2,14.39,0.2,23.02,15.77,7.25
0RD00010550,22-03-2024,P0166,S068,C033717,1,9.07,0,9.07,5.13,3.94
0RD00010551,05-03-2023,P0165,S042,C001973,5,9.42,0,47.1,30.25,16.85
0RD00010552,14-01-2023,P0025,S006,C029405,2,6.42,0.2,10.27,5.18,5.09
0RD00010553,26-11-2024,P0189,S017,C042731,2,14.24,0,28.48,17.93,10.55
0RD00010554,12-12-2023,P0023,S095,C022543,1,13.35,0,13.35,8.4,4.95
0RD00010555,11-12-2024,P0026,S068,C037080,3,12.49,0.15,31.85,18.39,13.46
0RD00010556,21-06-2023,P0083,S006,C002860,3,13.57,0,40.71,22.86,17.85
0RD00010557,23-07-2024,P0071,S096,C039521,5,14.93,0,74.65,44.54,30.11
0RD00010558,30-09-2024,P0005,S007,C029295,3,9.52,0,28.56,15.97,12.59
0RD00010559,02-04-2023,P0157,S056,C008570,3,9.51,0,28.53,19.2,9.33
0RD00010560,01-05-2024,P0120,S088,C011800,2,10.68,0,21.36,10.9,10.46
0RD00010561,04-10-2023,P0096,S030,C012599,4,13.03,0.15,44.3,23.51,20.79
0RD00010562,06-07-2023,P0062,S083,C042285,5,9.87,0.1,44.41,29.45,14.97
0RD00010563,13-06-2023,P0196,S014,C029807,3,11.18,0,33.54,23.28,10.26
0RD00010564,25-11-2023,P0117,S010,C005455,5,12.48,0.15,53.04,35.71,17.33
0RD00010565,14-03-2024,P0016,S052,C015326,5,11.31,0,56.55,37.39,19.16
0RD00010566,21-01-2024,P0108,S082,C008328,2,3.24,0,6.48,4.22,2.26
0RD00010567,02-10-2024,P0009,S053,C036095,3,12.46,0,37.38,21.79,15.59
0RD00010568,12-05-2024,P0056,S084,C033982,1,8.88,0.15,7.55,4.05,3.5
0RD00010569,19-07-2023,P0021,S059,C034411,1,10.13,0,10.13,5.21,4.92
0RD00010570,14-04-2023,P0145,S016,C047381,1,6.92,0,6.92,4.37,2.55
0RD00010571,26-01-2024,P0137,S054,C012031,5,14.22,0,71.1,35.88,35.22
0RD00010572,10-07-2024,P0059,S013,C036395,4,11.06,0,44.24,28.14,16.1
0RD00010573,01-02-2023,P0130,S077,C016957,2,4.69,0,9.38,6.34,3.04
0RD00010574,29-11-2024,P0131,S076,C016799,2,3.53,0,7.06,4.6,2.46
0RD00010575,16-01-2023,P0017,S098,C014074,2,3.52,0.2,5.63,3.61,2.02
0RD00010576,06-12-2023,P0092,S001,C011945,2,6.54,0,13.08,8.25,4.83
0RD00010577,06-03-2023,P0141,S076,C049366,1,13.01,0,13.01,7.83,5.18
0RD00010578,06-03-2023,P0061,S014,C006452,3,3.07,0,9.21,5.38,3.83
0RD00010579,19-08-2023,P0008,S019,C047775,4,9.27,0,37.08,20.37,16.71
0RD00010580,23-11-2024,P0028,S017,C033705,2,12.73,0,25.46,15.79,9.67
0RD00010581,19-09-2023,P0117,S090,C045204,4,10.25,0.2,32.8,18.82,13.98
0RD00010582,09-12-2024,P0102,S048,C032088,2,6.49,0.15,11.03,7.11,3.92
0RD00010583,05-07-2024,P0088,S095,C040607,5,14.3,0,71.5,46.88,24.62
0RD00010584,21-06-2023,P0092,S097,C026712,3,14.39,0.1,38.85,19.8,19.05
0RD00010585,21-08-2024,P0008,S036,C046814,1,11.61,0,11.61,7.54,4.07
0RD00010586,08-08-2023,P0080,S047,C030914,2,13.79,0,27.58,18.73,8.85
0RD00010587,27-07-2024,P0091,S067,C034053,1,9.19,0,9.19,6.32,2.87
0RD00010588,23-07-2024,P0040,S090,C030936,1,6.78,0.1,6.1,3.14,2.97
0RD00010589,23-11-2024,P0176,S006,C001687,4,3.42,0.2,10.94,6.9,4.04
0RD00010590,13-03-2023,P0046,S060,C041274,2,14.29,0,28.58,18.81,9.77
0RD00010591,22-04-2024,P0040,S091,C009399,2,11.28,0,22.56,12.2,10.36
0RD00010592,22-03-2024,P0018,S036,C009830,2,12,0,24,12.38,11.62
0RD00010593,01-06-2023,P0076,S093,C037079,2,4.64,0.15,7.89,4.81,3.08
0RD00010594,21-12-2023,P0088,S087,C048810,1,13.91,0,13.91,8.6,5.31
0RD00010595,16-09-2023,P0067,S080,C044525,1,12.46,0,12.46,8.66,3.8
0RD00010596,18-02-2023,P0121,S056,C017279,5,11.25,0,56.25,32.91,23.34
0RD00010597,23-10-2023,P0199,S018,C021904,1,5.96,0.2,4.77,2.77,2
0RD00010598,16-01-2024,P0162,S072,C020220,1,10.01,0,10.01,5.13,4.88
0RD00010599,28-02-2024,P0073,S096,C016141,1,11.98,0.15,10.18,6.95,3.23
0RD00010600,13-09-2023,P0131,S092,C045235,1,14.35,0,14.35,9.69,4.66
0RD00010601,09-09-2024,P0019,S049,C020769,2,13.9,0,27.8,19.32,8.48
0RD00010602,12-09-2023,P0117,S041,C001226,2,14.58,0.2,23.33,14.63,8.7
0RD00010603,13-10-2024,P0100,S055,C002532,1,12.62,0.1,11.36,7.36,4
0RD00010604,09-05-2023,P0038,S097,C021744,3,9.39,0,28.17,19.65,8.52
0RD00010605,15-11-2024,P0112,S035,C014308,4,14.47,0,57.88,36.56,21.32
0RD00010606,11-11-2023,P0112,S040,C006243,1,11.67,0,11.67,6.03,5.64
0RD00010607,01-08-2023,P0163,S088,C017859,3,3.58,0.1,9.67,5.94,3.73
0RD00010608,02-02-2024,P0032,S009,C021649,5,13.97,0,69.85,40.96,28.89
0RD00010609,26-08-2024,P0195,S009,C030110,2,9.64,0.1,17.35,12.14,5.21
0RD00010610,10-11-2024,P0110,S055,C038103,4,4.73,0.15,16.08,9.86,6.23
0RD00010611,12-02-2023,P0119,S045,C029519,2,4.98,0,9.96,6.51,3.45
0RD00010612,23-08-2023,P0166,S099,C009235,2,4.57,0,9.14,4.87,4.27
0RD00010613,01-07-2023,P0035,S010,C013000,4,13.47,0.15,45.8,30.97,14.82
0RD00010614,05-06-2023,P0021,S016,C041250,5,6.63,0,33.15,20.46,12.69
0RD00010615,28-08-2024,P0040,S004,C001689,5,8.45,0,42.25,26.2,16.05
0RD00010616,23-09-2024,P0182,S086,C044606,5,6.39,0,31.95,21.9,10.05
0RD00010617,03-01-2023,P0061,S067,C041726,3,8.54,0,25.62,17.31,8.31
0RD00010618,20-09-2024,P0088,S059,C019038,5,12.82,0,64.1,37.22,26.88
0RD00010619,31-08-2024,P0002,S059,C033455,3,4.99,0.1,13.47,9.22,4.26
0RD00010620,18-08-2024,P0048,S030,C028114,2,13.32,0,26.64,16.54,10.1
0RD00010621,18-05-2023,P0002,S058,C040736,5,5.39,0.2,21.56,11.83,9.73
0RD00010622,03-01-2024,P0097,S046,C048869,4,7.99,0,31.96,20.34,11.62
0RD00010623,27-09-2023,P0133,S080,C030911,3,7.15,0,21.45,14.05,7.4
0RD00010624,09-11-2023,P0033,S041,C037565,3,5.75,0,17.25,10.34,6.91
0RD00010625,18-12-2024,P0112,S019,C037458,1,3.21,0.1,2.89,1.83,1.06
0RD00010626,05-11-2023,P0127,S049,C043955,4,3.81,0.2,12.19,8.42,3.77
0RD00010627,28-09-2024,P0094,S049,C032884,2,6.8,0.1,12.24,8.29,3.95
0RD00010628,02-06-2023,P0072,S078,C008851,5,13.7,0,68.5,35.72,32.78
0RD00010629,26-08-2023,P0127,S065,C007955,4,9.86,0.15,33.52,20.84,12.68
0RD00010630,25-06-2024,P0072,S047,C034958,4,5.86,0.1,21.1,11.2,9.9
0RD00010631,25-01-2023,P0181,S079,C001269,3,12.27,0.15,31.29,21.83,9.46
0RD00010632,14-08-2023,P0117,S001,C026969,2,14.47,0,28.94,19.73,9.21
0RD00010633,23-06-2023,P0076,S007,C001717,3,6.42,0,19.26,11.95,7.31
0RD00010634,23-01-2023,P0197,S021,C028698,2,6.96,0,13.92,8.59,5.33
0RD00010635,25-04-2024,P0086,S049,C007456,5,5.67,0.15,24.1,14.75,9.34
0RD00010636,16-04-2023,P0055,S041,C000983,3,13.52,0,40.56,27.77,12.79
0RD00010637,24-01-2023,P0158,S068,C048415,3,4.97,0.2,11.93,7.01,4.91
0RD00010638,28-11-2024,P0097,S020,C020142,4,9.45,0,37.8,21.14,16.66
0RD00010639,23-10-2023,P0086,S031,C028601,5,4.2,0,21,14.27,6.73
0RD00010640,28-11-2023,P0157,S049,C045255,2,14.82,0,29.64,19.97,9.67
0RD00010641,22-11-2023,P0063,S075,C033243,2,4.94,0,9.88,5.02,4.86
0RD00010642,02-09-2023,P0105,S060,C005390,2,5.31,0,10.62,5.44,5.18
0RD00010643,08-11-2023,P0007,S009,C046808,1,12.7,0,12.7,8.21,4.49
0RD00010644,12-08-2023,P0143,S067,C036551,5,13.24,0,66.2,44.49,21.71
0RD00010645,08-02-2024,P0122,S025,C017020,1,11.88,0.1,10.69,6.26,4.43
0RD00010646,30-04-2023,P0063,S009,C012763,2,4.25,0,8.5,5.15,3.35
0RD00010647,17-02-2023,P0067,S069,C035968,5,11.11,0.2,44.44,28.08,16.36
0RD00010648,11-02-2023,P0195,S081,C017749,1,12.85,0.15,10.92,7.64,3.28
0RD00010649,20-05-2023,P0041,S054,C045834,4,3.92,0,15.68,8.95,6.73
0RD00010650,04-04-2024,P0191,S055,C005071,3,11.41,0,34.23,22.62,11.61
0RD00010651,01-09-2024,P0006,S019,C010697,2,6.79,0.2,10.86,6.29,4.58
0RD00010652,19-03-2023,P0045,S040,C034032,1,5.58,0.2,4.46,2.8,1.66
0RD00010653,14-10-2023,P0120,S099,C035238,1,12.43,0,12.43,7.95,4.48
0RD00010654,15-12-2023,P0142,S004,C043478,2,14.64,0.1,26.35,13.86,12.49
0RD00010655,04-06-2024,P0102,S014,C023338,2,11.61,0,23.22,15.95,7.27
0RD00010656,23-03-2023,P0039,S059,C011149,1,12.15,0,12.15,6.64,5.51
0RD00010657,20-08-2024,P0007,S029,C049641,4,4.27,0.2,13.66,9.5,4.16
0RD00010658,18-11-2023,P0174,S094,C009127,2,12.62,0,25.24,15.71,9.53
0RD00010659,11-02-2024,P0066,S090,C030638,4,5.89,0.2,18.85,13.09,5.76
0RD00010660,19-08-2023,P0171,S024,C039796,5,11.94,0,59.7,34.61,25.09
0RD00010661,28-01-2023,P0069,S035,C033052,5,10.04,0,50.2,32.24,17.96
0RD00010662,09-08-2023,P0183,S013,C024861,1,3.7,0,3.7,1.86,1.84
0RD00010663,22-09-2023,P0185,S002,C002362,3,13.9,0,41.7,23.28,18.42
0RD00010664,10-04-2024,P0128,S045,C023920,2,5.05,0,10.1,6.74,3.36
0RD00010665,20-01-2024,P0077,S030,C000620,1,6.24,0.2,4.99,2.96,2.03
0RD00010666,11-05-2023,P0114,S016,C023927,1,7.06,0,7.06,3.65,3.41
0RD00010667,31-05-2023,P0070,S100,C029765,4,13.36,0,53.44,31.41,22.03
0RD00010668,11-01-2024,P0052,S054,C014054,5,8.65,0,43.25,27.96,15.29
0RD00010669,19-08-2023,P0149,S090,C049639,4,5.29,0,21.16,12.65,8.51
0RD00010670,06-07-2024,P0184,S055,C013637,1,10.38,0,10.38,6.01,4.37
0RD00010671,07-02-2023,P0173,S079,C040072,2,10.38,0,20.76,13.89,6.87
0RD00010672,08-09-2023,P0004,S067,C000624,5,4.25,0,21.25,12.68,8.57
0RD00010673,26-04-2023,P0100,S081,C027020,5,13.9,0.15,59.07,30.72,28.36
0RD00010674,15-08-2024,P0193,S063,C010572,4,13.47,0,53.88,27.62,26.26
0RD00010675,07-01-2024,P0126,S019,C047011,4,5.32,0.15,18.09,10.65,7.44
0RD00010676,15-03-2024,P0085,S062,C042213,5,13.63,0.15,57.93,37.95,19.98
0RD00010677,31-07-2024,P0086,S097,C039303,5,11.21,0,56.05,38.16,17.89
0RD00010678,26-04-2023,P0162,S098,C040023,4,7.56,0,30.24,19.2,11.04
0RD00010679,03-05-2024,P0178,S023,C047752,4,7.87,0.1,28.33,18.15,10.18
0RD00010680,06-07-2023,P0150,S053,C015255,5,14.93,0,74.65,43.05,31.6
0RD00010681,23-05-2023,P0116,S022,C005123,5,3.05,0,15.25,7.88,7.37
0RD00010682,08-03-2023,P0004,S040,C034023,3,6.56,0,19.68,11.56,8.12
0RD00010683,07-04-2024,P0094,S032,C019734,2,13.62,0.2,21.79,14.36,7.43
0RD00010684,11-06-2023,P0106,S011,C024345,5,5.98,0,29.9,15.96,13.94
0RD00010685,01-11-2024,P0123,S048,C032170,2,11.21,0.1,20.18,10.48,9.7
0RD00010686,03-10-2024,P0177,S011,C015990,4,6.01,0,24.04,16.4,7.64
0RD00010687,11-02-2024,P0021,S020,C017983,5,9.69,0.15,41.18,22.84,18.34
0RD00010688,24-03-2023,P0094,S044,C042496,1,12.24,0.2,9.79,5.68,4.11
0RD00010689,03-12-2024,P0115,S069,C032820,2,5.85,0,11.7,7.78,3.92
0RD00010690,21-11-2024,P0116,S020,C004285,4,5.16,0,20.64,13.97,6.67
0RD00010691,01-06-2023,P0151,S035,C005066,4,7.07,0.1,25.45,17.28,8.17
0RD00010692,14-05-2023,P0190,S041,C017035,1,9.29,0,9.29,6,3.29
0RD00010693,10-01-2024,P0134,S061,C013525,1,10.34,0.1,9.31,5.32,3.98
0RD00010694,30-01-2023,P0003,S034,C004859,4,3.26,0,13.04,8.25,4.79
0RD00010695,23-09-2023,P0157,S075,C036506,1,13.99,0.1,12.59,7.5,5.09
0RD00010696,16-05-2024,P0105,S090,C035959,3,4.24,0,12.72,6.93,5.79
0RD00010697,16-01-2023,P0007,S073,C035911,3,7.64,0,22.92,14.3,8.62
0RD00010698,12-01-2023,P0091,S086,C022742,4,8.46,0,33.84,23.35,10.49
0RD00010699,19-03-2024,P0082,S088,C044841,3,12.09,0.1,32.64,16.37,16.27
0RD00010700,19-10-2024,P0071,S100,C034950,5,14.38,0,71.9,41.78,30.12
0RD00010701,25-05-2023,P0124,S080,C024170,4,12.51,0,50.04,25.74,24.3
0RD00010702,04-12-2023,P0101,S026,C009403,2,14.43,0,28.86,15.49,13.37
0RD00010703,28-09-2023,P0052,S006,C000218,2,13.93,0,27.86,17.13,10.73
0RD00010704,20-07-2024,P0088,S084,C014840,1,6.26,0.1,5.63,3.15,2.49
0RD00010705,16-11-2023,P0020,S001,C025048,1,12.31,0,12.31,7.02,5.29
0RD00010706,17-08-2024,P0017,S016,C025077,5,11.62,0,58.1,33.69,24.41
0RD00010707,01-08-2023,P0061,S031,C032979,3,14.2,0.2,34.08,20.64,13.44
0RD00010708,21-01-2023,P0096,S058,C019791,5,12.24,0,61.2,37.85,23.35
0RD00010709,17-09-2023,P0173,S078,C031210,1,9.26,0,9.26,4.86,4.4
0RD00010710,24-04-2024,P0039,S084,C005166,1,12.68,0,12.68,7.45,5.23
0RD00010711,26-12-2023,P0096,S074,C049256,5,12.13,0.2,48.52,30.51,18.01
0RD00010712,08-09-2024,P0104,S072,C016900,4,3.57,0.1,12.85,7.91,4.94
0RD00010713,14-06-2024,P0047,S047,C033794,2,11.05,0,22.1,14.9,7.2
0RD00010714,26-07-2023,P0128,S035,C004985,4,6.89,0,27.56,17.03,10.53
0RD00010715,15-11-2024,P0097,S090,C010788,5,3.59,0,17.95,9.55,8.4
0RD00010716,22-07-2023,P0079,S011,C003908,1,3.74,0,3.74,2.27,1.47
0RD00010717,30-07-2024,P0001,S053,C009895,2,11.09,0,22.18,15.12,7.06
0RD00010718,04-09-2023,P0040,S094,C049041,2,9.82,0,19.64,10.53,9.11
0RD00010719,28-11-2024,P0124,S028,C024903,5,3.59,0.2,14.36,8.12,6.24
0RD00010720,13-10-2024,P0102,S030,C002073,2,11.46,0.15,19.48,11.89,7.59
0RD00010721,16-07-2023,P0076,S069,C022680,1,13.34,0,13.34,6.72,6.62
0RD00010722,19-04-2024,P0089,S071,C046728,1,13.48,0,13.48,7.72,5.76
0RD00010723,10-08-2024,P0062,S084,C007853,3,14.36,0,43.08,23.14,19.94
0RD00010724,05-10-2023,P0190,S027,C022973,4,9.67,0.2,30.94,19.84,11.11
0RD00010725,04-02-2023,P0021,S045,C027650,2,12.73,0.1,22.91,15.29,7.63
0RD00010726,19-12-2023,P0001,S098,C042855,3,11.61,0,34.83,22.5,12.33
0RD00010727,13-04-2024,P0170,S088,C026093,2,13.47,0.2,21.55,13.71,7.84
0RD00010728,13-04-2023,P0107,S074,C021566,1,7.43,0.2,5.94,3.08,2.86
0RD00010729,14-10-2023,P0061,S065,C041348,1,4.48,0,4.48,2.39,2.09
0RD00010730,20-07-2023,P0143,S059,C008012,2,11,0.1,19.8,12.84,6.96
0RD00010731,15-10-2024,P0200,S029,C026761,1,7.86,0.2,6.29,3.52,2.76
0RD00010732,21-12-2023,P0103,S017,C005514,1,3.79,0,3.79,2.08,1.71
0RD00010733,17-06-2024,P0147,S081,C037499,2,7.3,0,14.6,7.6,7
0RD00010734,16-02-2023,P0190,S088,C045928,2,13.05,0.15,22.19,15.47,6.71
0RD00010735,27-01-2024,P0104,S013,C043128,4,11.43,0.15,38.86,22.32,16.55
0RD00010736,14-05-2024,P0096,S036,C036723,4,14.87,0,59.48,39.38,20.1
0RD00010737,19-04-2023,P0052,S021,C004813,3,5.41,0,16.23,8.7,7.53
0RD00010738,14-12-2023,P0134,S076,C011038,1,10.79,0.15,9.17,6.4,2.77
0RD00010739,13-02-2023,P0120,S099,C010188,1,10.47,0,10.47,5.91,4.56
0RD00010740,13-07-2023,P0078,S071,C006414,3,10.85,0,32.55,17.4,15.15
0RD00010741,07-04-2024,P0152,S058,C006311,2,10.61,0.2,16.98,10.17,6.81
0RD00010742,05-07-2024,P0116,S052,C009234,5,10.29,0,51.45,33.09,18.36
0RD00010743,02-02-2023,P0166,S026,C009076,2,14.22,0,28.44,14.48,13.96
0RD00010744,12-10-2024,P0163,S038,C043186,2,11.01,0.15,18.72,11.7,7.02
0RD00010745,18-01-2024,P0040,S093,C012605,2,11.08,0,22.16,14.05,8.11
0RD00010746,23-11-2024,P0023,S021,C048215,3,11.37,0.15,28.99,18.8,10.19
0RD00010747,11-12-2024,P0194,S015,C001132,1,13.14,0.15,11.17,6.37,4.8
0RD00010748,24-07-2023,P0166,S064,C001404,5,6.69,0,33.45,22.82,10.63
0RD00010749,01-06-2024,P0087,S033,C043325,1,11.25,0.15,9.56,5.68,3.89
0RD00010750,12-01-2024,P0002,S026,C015546,3,3.31,0,9.93,6.21,3.72
0RD00010751,06-10-2023,P0180,S012,C048508,5,13.02,0,65.1,32.59,32.51
0RD00010752,23-03-2024,P0106,S025,C036936,1,6.27,0.1,5.64,3.28,2.36
0RD00010753,27-06-2024,P0199,S008,C031982,4,4.38,0,17.52,9.47,8.05
0RD00010754,26-04-2024,P0134,S074,C034142,4,5.06,0,20.24,11.62,8.62
0RD00010755,27-10-2023,P0030,S099,C007296,4,3.33,0,13.32,7.04,6.28
0RD00010756,08-07-2023,P0180,S086,C049513,1,3.01,0,3.01,1.95,1.06
0RD00010757,23-11-2023,P0126,S075,C009134,2,12.35,0,24.7,12.55,12.15
0RD00010758,21-05-2023,P0002,S069,C037722,4,7.18,0,28.72,18.16,10.56
0RD00010759,27-03-2024,P0127,S024,C020570,4,3.39,0,13.56,8.62,4.94
0RD00010760,04-06-2024,P0066,S082,C012084,2,12.51,0.2,20.02,12.21,7.81
0RD00010761,07-10-2023,P0180,S063,C008406,5,10.68,0,53.4,28.45,24.95
0RD00010762,16-02-2023,P0083,S031,C029114,3,9.59,0.15,24.45,15.13,9.33
0RD00010763,20-05-2024,P0055,S086,C037750,3,13.78,0,41.34,27.41,13.93
0RD00010764,14-08-2024,P0044,S008,C005897,2,7.66,0,15.32,10.19,5.13
0RD00010765,06-07-2024,P0179,S016,C017825,1,13.08,0,13.08,7.69,5.39
0RD00010766,11-03-2023,P0026,S085,C022769,3,3.32,0.2,7.97,5.32,2.65
0RD00010767,26-05-2024,P0030,S019,C008725,3,11.55,0.1,31.19,20.28,10.9
0RD00010768,26-03-2023,P0057,S075,C048353,5,10.78,0,53.9,27.98,25.92
0RD00010769,15-04-2024,P0073,S052,C015595,4,12.21,0,48.84,30.93,17.91
0RD00010770,31-01-2024,P0170,S016,C027315,5,3.04,0.15,12.92,7.16,5.76
0RD00010771,24-03-2023,P0142,S079,C023774,2,13.25,0.1,23.85,16.11,7.74
0RD00010772,11-11-2023,P0191,S027,C013665,1,5.51,0,5.51,3.56,1.95
0RD00010773,28-09-2024,P0161,S044,C016392,5,4.6,0.15,19.55,11.35,8.2
0RD00010774,30-08-2024,P0184,S044,C049558,4,13.65,0,54.6,33,21.6
0RD00010775,19-08-2023,P0048,S032,C045811,3,10.43,0.1,28.16,17.83,10.33
0RD00010776,10-07-2023,P0025,S008,C001877,4,14.37,0,57.48,34.86,22.62
0RD00010777,27-07-2023,P0053,S052,C023773,1,8.62,0.2,6.9,4.19,2.71
0RD00010778,22-04-2024,P0023,S081,C002120,5,14.51,0,72.55,41.02,31.53
